fetched from: https://autoconfig.thunderbird.net/v1.1/, enriched, updated at: 2024-05-08
domain;smtp_host:smtp_port,smtp_host:smtp_port,smtp_host:smtp_port;smtp_login_template
em-net.ne.jp;smtp.em-net.ne.jp:465;%EMAILADDRESS%
heteml.jp;smtp.heteml.jp:465;%EMAILADDRESS%
pikara.ne.jp;smtp.pikara.ne.jp:465;%EMAILADDRESS%
ma.pikara.ne.jp;smtp.ma.pikara.ne.jp:587;%EMAILLOCALPART%
me.pikara.ne.jp;smtp.me.pikara.ne.jp:587;%EMAILLOCALPART%
mg.pikara.ne.jp;smtp.mg.pikara.ne.jp:587;%EMAILLOCALPART%
mh.pikara.ne.jp;smtp.mh.pikara.ne.jp:587;%EMAILLOCALPART%
mb.pikara.ne.jp;smtp.mb.pikara.ne.jp:587;%EMAILLOCALPART%
mgs.pikara.ne.jp;smtp.mgs.pikara.ne.jp:587;%EMAILLOCALPART%
mm.pikara.ne.jp;smtp.mm.pikara.ne.jp:587;%EMAILLOCALPART%
ca.pikara.ne.jp;smtp.ca.pikara.ne.jp:587;%EMAILLOCALPART%
opt.pikara.ne.jp;smtp.opt.pikara.ne.jp:587;%EMAILLOCALPART%
md.pikara.ne.jp;smtp.md.pikara.ne.jp:587;%EMAILLOCALPART%
af134.secure.ne.jp;af134.secure.ne.jp:465;%EMAILADDRESS%
secure.jp;smtp.secure.jp:587;%EMAILLOCALPART%
secure.ne.jp;smtp.secure.ne.jp:587;%EMAILLOCALPART%
lolipop.jp;smtp.lolipop.jp:465;%EMAILADDRESS%
gmoserver.jp;smtp.gmoserver.jp:465;%EMAILADDRESS%
irmx08.secure.ne.jp;smtp.irmx08.secure.ne.jp:587;%EMAILLOCALPART%
gmobb.jp;smtp.gmobb.jp:465;%EMAILADDRESS%
freebit.net;smtp.freebit.net:465;%EMAILADDRESS%
sea.icn-tv.ne.jp;sea.icn-tv.ne.jp:465;%EMAILADDRESS%
icn-tv.ne.jp;sea.icn-tv.ne.jp:587;%EMAILLOCALPART%
if-n.ne.jp;mail.if-n.ne.jp:587;%EMAILLOCALPART%
alpha-prm.jp;smtp.alpha-prm.jp:465;%EMAILADDRESS%
securemx.jp;smtp.securemx.jp:465;%EMAILADDRESS%
phoenixsecure.jp;smtp.phoenixsecure.jp:587;%EMAILLOCALPART%
hypersecure.jp;smtp.hypersecure.jp:587;%EMAILLOCALPART%
cc9.ne.jp;msa.cc9.ne.jp:465;%EMAILADDRESS%
sakura.ne.jp;smtp.sakura.ne.jp:587;%EMAILLOCALPART%
soon.sakura.ne.jp;soon.sakura.ne.jp:465;%EMAILADDRESS%
wireless.sakura.ne.jp;wireless.sakura.ne.jp:465;%EMAILADDRESS%
legnax.sakura.ne.jp;legnax.sakura.ne.jp:465;%EMAILADDRESS%
renpon.sakura.ne.jp;renpon.sakura.ne.jp:465;%EMAILADDRESS%
bridge9.sakura.ne.jp;bridge9.sakura.ne.jp:465;%EMAILADDRESS%
tss.sakura.ne.jp:tss.sakura.ne.jp:465;%EMAILADDRESS%
swiz.sakura.ne.jp;swiz.sakura.ne.jp:465;%EMAILADDRESS%
dyna.sakura.ne.jp;dyna.sakura.ne.jp:465;%EMAILADDRESS%
oleaeuropaea.sakura.ne.jp;oleaeuropaea.sakura.ne.jp:465;%EMAILADDRESS%
krym.sakura.ne.jp;krym.sakura.ne.jp:465;%EMAILADDRESS%
www91.sakura.ne.jp;www91.sakura.ne.jp:465;%EMAILADDRESS%
po.sakura.ne.jp;po.sakura.ne.jp:465;%EMAILADDRESS%
dizzymizzlizzy.sakura.ne.jp;dizzymizzlizzy.sakura.ne.jp:465;%EMAILADDRESS%
mztn.sakura.ne.jp;mztn.sakura.ne.jp:465;%EMAILADDRESS%
kaji.sakura.ne.jp;kaji.sakura.ne.jp:465;%EMAILADDRESS%
w-maa.sakura.ne.jp;w-maa.sakura.ne.jp:465;%EMAILADDRESS%
isuke.sakura.ne.jp;isuke.sakura.ne.jp:465;%EMAILADDRESS%
lifeplaza.sakura.ne.jp;lifeplaza.sakura.ne.jp:465;%EMAILADDRESS%
moss.sakura.ne.jp;moss.sakura.ne.jp:465;%EMAILADDRESS%
mixan.sakura.ne.jp;mixan.sakura.ne.jp:465;%EMAILADDRESS%
yuuto.sakura.ne.jp;yuuto.sakura.ne.jp:465;%EMAILADDRESS%
gear.sakura.ne.jp;gear.sakura.ne.jp:465;%EMAILADDRESS%
zoi.sakura.ne.jp;zoi.sakura.ne.jp:465;%EMAILADDRESS%
girasol2011.sakura.ne.jp;girasol2011.sakura.ne.jp:465;%EMAILADDRESS%
odim.sakura.ne.jp;odim.sakura.ne.jp:465;%EMAILADDRESS%
fjx.sakura.ne.jp;fjx.sakura.ne.jp:465;%EMAILADDRESS%
yanoppu.sakura.ne.jp;yanoppu.sakura.ne.jp:465;%EMAILADDRESS%
dearcom.sakura.ne.jp;dearcom.sakura.ne.jp:465;%EMAILADDRESS%
mikadoqma.sakura.ne.jp;mikadoqma.sakura.ne.jp:465;%EMAILADDRESS%
msnpop.sakura.ne.jp;msnpop.sakura.ne.jp:465;%EMAILADDRESS%
a-g-200.sakura.ne.jp;a-g-200.sakura.ne.jp:465;%EMAILADDRESS%
prix01.sakura.ne.jp;prix01.sakura.ne.jp:465;%EMAILADDRESS%
mizuki.sakura.ne.jp;mizuki.sakura.ne.jp:465;%EMAILADDRESS%
k5hr.sakura.ne.jp;k5hr.sakura.ne.jp:465;%EMAILADDRESS%
www110.sakura.ne.jp;www110.sakura.ne.jp:465;%EMAILADDRESS%
81mg.sakura.ne.jp;81mg.sakura.ne.jp:465;%EMAILADDRESS%
mizunoe.sakura.ne.jp;mizunoe.sakura.ne.jp:465;%EMAILADDRESS%
kirino.sakura.ne.jp;kirino.sakura.ne.jp:465;%EMAILADDRESS%
39city.sakura.ne.jp;39city.sakura.ne.jp:465;%EMAILADDRESS%
takisei.sakura.ne.jp;takisei.sakura.ne.jp:465;%EMAILADDRESS%
skip-dia.sakura.ne.jp;skip-dia.sakura.ne.jp:465;%EMAILADDRESS%
gsk3315.sakura.ne.jp;gsk3315.sakura.ne.jp:465;%EMAILADDRESS%
garfish.sakura.ne.jp;garfish.sakura.ne.jp:465;%EMAILADDRESS%
modoru.sakura.ne.jp;modoru.sakura.ne.jp:465;%EMAILADDRESS%
dor.sakura.ne.jp;dor.sakura.ne.jp:465;%EMAILADDRESS%
quilt.sakura.ne.jp;quilt.sakura.ne.jp:465;%EMAILADDRESS%
kamonnegi.sakura.ne.jp;kamonnegi.sakura.ne.jp:465;%EMAILADDRESS%
tripremon.sakura.ne.jp;tripremon.sakura.ne.jp:465;%EMAILADDRESS%
bnbnmaru.sakura.ne.jp;bnbnmaru.sakura.ne.jp:465;%EMAILADDRESS%
ey-soft.sakura.ne.jp;ey-soft.sakura.ne.jp:465;%EMAILADDRESS%
kaiy.sakura.ne.jp;kaiy.sakura.ne.jp:465;%EMAILADDRESS%
emarts.sakura.ne.jp;emarts.sakura.ne.jp:465;%EMAILADDRESS%
bluewish.sakura.ne.jp;bluewish.sakura.ne.jp:465;%EMAILADDRESS%
kyokutou2.sakura.ne.jp;kyokutou2.sakura.ne.jp:465;%EMAILADDRESS%
marumegane.sakura.ne.jp;marumegane.sakura.ne.jp:465;%EMAILADDRESS%
ooken1.sakura.ne.jp;ooken1.sakura.ne.jp:465;%EMAILADDRESS%
takeshib.sakura.ne.jp;takeshib.sakura.ne.jp:465;%EMAILADDRESS%
kurokamilong.sakura.ne.jp;kurokamilong.sakura.ne.jp:465;%EMAILADDRESS%
aliceproject.sakura.ne.jp;aliceproject.sakura.ne.jp:465;%EMAILADDRESS%
jsem.sakura.ne.jp;jsem.sakura.ne.jp:465;%EMAILADDRESS%
cavecode.sakura.ne.jp;cavecode.sakura.ne.jp:465;%EMAILADDRESS%
m1030.sakura.ne.jp;m1030.sakura.ne.jp:465;%EMAILADDRESS%
w-wind.sakura.ne.jp;w-wind.sakura.ne.jp:465;%EMAILADDRESS%
precious-web.sakura.ne.jp;precious-web.sakura.ne.jp:465;%EMAILADDRESS%
luke-kiryu.sakura.ne.jp;luke-kiryu.sakura.ne.jp:465;%EMAILADDRESS%
boozeridez.sakura.ne.jp;boozeridez.sakura.ne.jp:465;%EMAILADDRESS%
nekonet.sakura.ne.jp;nekonet.sakura.ne.jp:465;%EMAILADDRESS%
hrland.sakura.ne.jp;precious-web.sakura.ne.jp:465;%EMAILADDRESS%
fermata.sakura.ne.jp;fermata.sakura.ne.jp:465;%EMAILADDRESS%
webjapan.ne.jp;smtp.webjapan.ne.jp:587;%EMAILLOCALPART%
sakurazaka.jp;smtp.sakurazaka.jp:587;%EMAILLOCALPART%
eonet.ne.jp;smtps.eonet.ne.jp:465;%EMAILADDRESS%
ac.auone-net.jp;msa.ac.auone-net.jp:587;%EMAILLOCALPART%
ab.auone-net.jp;msa.ac.auone-net.jp:587;%EMAILLOCALPART%
ae.auone-net.jp;msa.ac.auone-net.jp:587;%EMAILLOCALPART%
h1.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h2.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h3.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h4.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h5.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h6.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h7.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h8.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h9.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
h0.dion.ne.jp;msa.h.dion.ne.jp:587;%EMAILLOCALPART%
k1.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k2.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k3.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k4.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k5.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k6.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k7.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k8.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
k9.dion.ne.jp;msa.k.dion.ne.jp:587;%EMAILLOCALPART%
m0.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m1.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m2.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m3.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m4.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m5.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m6.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m7.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m8.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
m9.dion.ne.jp;msa.m.dion.ne.jp:587;%EMAILLOCALPART%
r0.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r1.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r2.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r3.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r4.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r5.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r6.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r7.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r8.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
r9.dion.ne.jp;msa.r.dion.ne.jp:587;%EMAILLOCALPART%
s0.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s1.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s2.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s3.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s4.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s5.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s6.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s7.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s8.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
s9.dion.ne.jp;msa.s.dion.ne.jp:587;%EMAILLOCALPART%
w0.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w1.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w2.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w3.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w4.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w5.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w6.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w6.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w8.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
w9.dion.ne.jp;msa.w.dion.ne.jp:587;%EMAILLOCALPART%
y0.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y1.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y2.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y3.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y4.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y5.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y6.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y7.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
y8.dion.ne.jp;msa.y.dion.ne.jp:587;%EMAILLOCALPART%
docomo.ne.jp;mtp.docomo.ne.jp:587;%EMAILLOCALPART%
excite.co.jp;smtp.excite.co.jp:587;%EMAILLOCALPART%
384.jp;mail.384.jp:465;%EMAILADDRESS%
mips.ne.jp;smtp.mips.ne.jp:587;%EMAILLOCALPART%
sasayuri-net.jp;mail.sasayuri-net.jp:465;%EMAILADDRESS%
s-net21.ne.jp;smtp.s-net21.ne.jp:465;%EMAILADDRESS%
i-t-o.co.jp;smtp.i-t-o.co.jp:587;%EMAILLOCALPART%
kou.co.jp:smtp.kou.co.jp:587;%EMAILLOCALPART%
victoria.ne.jp;smtp.victoria.ne.jp:587;%EMAILLOCALPART%
y-marine.co.jp;smtp.y-marine.co.jp:587;%EMAILLOCALPART%
kk-okina.co.jp;smtp.kk-okina.co.jp:587;%EMAILLOCALPART%
kyowawr.co.jp;smtp.kyowawr.co.jp:587;%EMAILLOCALPART%
wtb-tk.co.jp;smtp.wtb-tk.co.jp:587;%EMAILLOCALPART%
uchiss.co.jp;smtp.uchiss.co.jp:587;%EMAILLOCALPART%
wonder-boy.jp;smtp.wonder-boy.jp:587;%EMAILLOCALPART%
muromitsu.co.jp;smtp.muromitsu.co.jp:587;%EMAILLOCALPART%
muromitsu.co.jp;smtp.muromitsu.co.jp:587;%EMAILLOCALPART%
gns96.jp;smtp.wtb-tk.co.jp:587;%EMAILLOCALPART%
marumi-eng.co.jp;smtp.marumi-eng.co.jp:587;%EMAILLOCALPART%
osadakaden.co.jp;smtp.osadakaden.co.jp:587;%EMAILLOCALPART%
staff-ltd.co.jp;smtp.staff-ltd.co.jp:587;%EMAILLOCALPART%
tias2012.co.jp;smtp.tias2012.co.jp:587;%EMAILLOCALPART%
i-tos.co.jp;smtp.i-tos.co.jp:587;%EMAILLOCALPART%
animedic.jp;smtp.animedic.jp:587;%EMAILLOCALPART%
fourtec.co.jp;smtp.fourtec.co.jp:587;%EMAILLOCALPART%
ikemen.jp;smtp.ikemen.jp:587;%EMAILLOCALPART%
hrdtokyo.jp;smtp.hrdtokyo.jp:587,%EMAILLOCALPART%
white-spur.jp;smtp.white-spur.jp:587;%EMAILLOCALPART%
murayama-crc.jp;smtp.murayama-crc.jp:587;%EMAILLOCALPART%
beachboys.jp;smtp.beachboys.jp:587;%EMAILLOCALPART%
kusanone.jp;smtp.kusanone.jp:587;%EMAILLOCALPART%
yama-yoshi.co.jp;smtp.yama-yoshi.co.jp:587;%EMAILLOCALPART%
lovering.jp;smtp.lovering.jp:587;%EMAILLOCALPART%
hakaru.co.jp;smtp.hakaru.co.jp:587;%EMAILLOCALPART%
teabreak.jp;smtp.teabreak.jp:587;%EMAILLOCALPART%
satellitecard.co.jp;smtp.satellitecard.co.jp:587;%EMAILLOCALPART%
saitoukensetu.co.jp;smtp.saitoukensetu.co.jp:587;%EMAILLOCALPART%
chopin.jp;smtp.chopin.jp:587;%EMAILLOCALPART%
am-s.co.jp;smtp.am-s.co.jp:587;%EMAILLOCALPART%
niceshot.jp;smtp.niceshot.jp:587;%EMAILLOCALPART%
hoshizora.jp;smtp.hoshizora.jp:587;%EMAILLOCALPART%
tasogare.jp;smtp.tasogare.jp:587;%EMAILLOCALPART%
e-kanji.jp;smtp.e-kanji.jp:587;%EMAILLOCALPART%
webjapan.ne.jp;smtp.webjapan.ne.jp:587;%EMAILLOCALPART%
sweetkiss.jp;smtp.sweetkiss.jp:587;%EMAILLOCALPART%
youngman.jp;smtp.youngman.jp:587;%EMAILLOCALPART%
suisui.ne.jp;smtp.suisui.ne.jp:587;%EMAILLOCALPART%
myboom.jp;smtp.myboom.jp:587;%EMAILLOCALPART%
fluffi.jp;smtp.fluffi.jp:587;%EMAILLOCALPART%
efdesign.jp;smtp.efdesign.jp:587;%EMAILLOCALPART%
jqmail.jp;smtp.jqmail.jp:587;%EMAILLOCALPART%
infoseek.jp;smtp.infoseek.jp:587;%EMAILLOCALPART%
odn.ne.jp;mail.odn.ne.jp:587;%EMAILLOCALPART%
ktt.ne.jp;smtp.ktt.ne.jp:587;%EMAILLOCALPART%
asago-net.jp;smtp.asago-net.jp:587;%EMAILLOCALPART%
rever.ne.jp;smtp.rever.ne.jp:587;%EMAILLOCALPART%
grandgio.jp;smtp.grandgio.jp:587;%EMAILLOCALPART%
c-e-p.jp;mail.c-e-p.jp:587;%EMAILLOCALPART%
gsc.gr.jp;smtp.gsc.gr.jp:587;%EMAILLOCALPART%
hi-net.ne.jp;mail.s-net21.ne.jp:465;%EMAILADDRESS%
nwct.gr.jp;mail.gsc.gr.jp:587;%EMAILLOCALPART%
bb4u.ne.jp;mail.bb4u.ne.jp:587;%EMAILLOCALPART%
ueda.ne.jp;smtp.ueda.ne.jp:587;%EMAILLOCALPART%
hi-ho.ne.jp;smtp.hi-ho.ne.jp:587;%EMAILLOCALPART%
sjr.co.jp;smtp.sjr.co.jp:587;%EMAILLOCALPART%
nakaharagp.co.jp;mail.nakaharagp.co.jp:25;%EMAILLOCALPART%
heian-mfg.co.jp;mail.heian-mfg.co.jp:25;%EMAILLOCALPART%
ishimotosyouji.co.jp;mail.ishimotosyouji.co.jp:25;%EMAILLOCALPART%
koko.co.jp;smtp.koko.co.jp:587;%EMAILLOCALPART%
yutakanosato.jp;smtp.yutakanosato.jp:587;%EMAILLOCALPART%
koyochemical.co.jp;mail.koyochemical.co.jp:25;%EMAILLOCALPART%
sonet.ne.jp;mail.sonet.ne.jp:465;%EMAILADDRESS%
ismz.co.jp;mail.ismz.co.jp:587;%EMAILLOCALPART%
setubi.co.jp;smtp.setubi.co.jp:587;%EMAILLOCALPART%
butterpaper.jp;butterpaper.jp:587;%EMAILLOCALPART%
cotaro.jp;smtp.cotaro.jp:587;%EMAILLOCALPART%
highway.ne.jp;mail.highway.ne.jp:587;%EMAILLOCALPART%
gyao.ne.jp;mail.gyao.ne.jp:587;%EMAILLOCALPART%
gc4.so-net.co.jp;smtp.gc4.so-net.co.jp:587;%EMAILLOCALPART%
ginzan-tv.ne.jp;mail.ginzan-tv.ne.jp:587;%EMAILLOCALPART%
icn-net.ne.jp;smtp.icn-net.ne.jp:587;%EMAILLOCALPART%
kdt.ne.jp;smtp.kdt.ne.jp:587;%EMAILLOCALPART%
catv-mic.ne.jp;smtp.catv-mic.ne.jp:25;%EMAILLOCALPART%
fgo.jp;mail.fgo.jp:587;%EMAILLOCALPART%
sumoto.gr.jp;mail.sumoto.gr.jp:587;%EMAILLOCALPART%
hbs.ne.jp;mail.hbs.ne.jp:587;%EMAILLOCALPART%
nethome.ne.jp;smtp.jcom.home.ne.jp:587;%EMAILLOCALPART%
khiro.jp;smtp.khiro.jp:587;%EMAILLOCALPART%
hanno.jp;smtp.hanno.jp:587;%EMAILLOCALPART%
shimabara.jp;mail.icv.ne.jp:587;%EMAILLOCALPART%
hicat.ne.jp;smtp.hicat.ne.jp:587;%EMAILLOCALPART%
ohtv.ne.jp;mail.ohtv.ne.jp:587;%EMAILLOCALPART%
icn-net.ne.jp;smtp.icn-net.ne.jp:587;%EMAILLOCALPART%
e-omi.ne.jp;smtp.e-omi.ne.jp:587;%EMAILLOCALPART%
oct-net.ne.jp;smtp.oct-net.ne.jp:587;%EMAILLOCALPART%
inacatv.ne.jp;smtp.inacatv.ne.jp:587;%EMAILLOCALPART%
ctknet.ne.jp;smtp.ctknet.ne.jp:587;%EMAILLOCALPART%
tvoyama.ne.jp;smtp.tvoyama.ne.jp:587;%EMAILLOCALPART%
tvg.ne.jp;smtp.tvg.ne.jp:587;%EMAILLOCALPART%
home.ne.jp;smtp.home.ne.jp:587;%EMAILLOCALPART%
kumin.ne.jp;smtp.kumin.ne.jp:587;%EMAILLOCALPART%
zaq.jp;smtp.jcom.home.ne.jp:587;%EMAILLOCALPART%
jcom.home.ne.jp;smtp.jcom.home.ne.jp:587;%EMAILLOCALPART%
so-net.jp;mail.so-net.jp:587;%EMAILLOCALPART%
fastmail.jp;smtp.fastmail.jp:465;%EMAILADDRESS%
asahi-net.or.jp;mail.asahi-net.or.jp:465;%EMAILADDRESS%
aol.jp;smtp.aol.jp:465;%EMAILADDRESS%
auone.jp;smtp.auone.jp:587;%EMAILLOCALPART%
so-net.ne.jp;mail.so-net.ne.jp:587;%EMAILLOCALPART%
ocn.ne.jp;smtp.ocn.ne.jp:465;%EMAILADDRESS%
myad.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
memoad.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
memail.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
tsutaya.ne.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
biglobe.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
realhawaii.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
gozarre.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
s-box.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
cd-partners.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
totecno-tsu.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
hermel.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
toyo-denso.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
jod-net.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
ktps.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
tokuju.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
anshinlife-lp.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
babisco.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
recs-intl.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
whiteriver.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
miyakawa-s.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
ichiden.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
miyu.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
toin.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
arc-n.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
smittyandco.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
hypercore.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
miyazaki-denki.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
alps-pharm.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
ym-ym.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
fujipoly.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
derivation.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
naganokoumuten.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
c21minori.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
sb-net.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
s-i-p.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
usoku.co.jp;mail.biglobe.ne.jp:465:%EMAILLOCALPART%
taniuti.co.jp;mail.biglobe.ne.jp:465:%EMAILLOCALPART%
ebara-seika.co.jp;mail.biglobe.ne.jp:465:%EMAILLOCALPART%
kawatake.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
jyoshin.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
ktx.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
mzr.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
adonis.gr.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
color-printing.jp;mail.biglobe.ne.jp:465:%EMAILLOCALPART%
andor.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
cuun.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
ecobalance.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
iida-seimitsu.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
kentoku.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
shingata.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
rentaro.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
pas-com.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
sakaess.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
es-system.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
kamoi-net.co.jp;mail.biglobe.ne.jp:46;%EMAILLOCALPART%
toyotsushin.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
porite.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
kokuyo-kensetu.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
ichikawa-chikuro.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
keimeikan.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
fandd.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
1musashino.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
happy-colors.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
k-soltech.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
mkishi.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
manix.co.jp;mail.biglobe.ne.jp:465;%EMAILADDRESS%
